16,53,16,128
32,313,32,228
64,281,64,368
128,933,128,628
256,3384,256,1574
512,12281,512,4274
1024,18456,1024,9826
2048,21019,2048,15648
4096,37925,4096,61945
8192,193381,8192,80683
16384,276300,16384,170800
32768,446114,32768,212172
65536,1351938,65536,1507440
