16,1.000000,16,1.000000
32,1.000000,32,1.000000
64,1.000000,64,1.000000
128,1.000000,128,1.000000
256,1.000000,256,1.000000
512,1.000000,512,1.000000
1024,1.000000,1024,1.000000
2048,1.000000,2048,1.000000
4096,1.000000,4096,1.000000
8192,1.000000,8192,1.000000
16384,1.000000,16384,1.000000
32768,1.000000,32768,1.000000
65536,1.000000,65536,1.000000
