16,41,16,44
32,49,32,196
64,211,64,245
128,593,128,473
256,900,256,796
512,1913,512,1054
1024,4748,1024,3787
2048,7777,2048,7143
4096,21056,4096,23885
8192,20467,8192,37505
16384,74710,16384,59240
32768,217305,32768,63155
65536,828562,65536,241357
