16,0.828125,16,2.000000
32,1.956250,32,1.425000
64,0.731771,64,0.958333
128,1.041295,128,0.700893
256,1.652344,256,0.768555
512,2.665148,512,0.927517
1024,1.802344,1024,0.959570
2048,0.933017,2048,0.694602
4096,0.771586,4096,1.260274
8192,1.815852,8192,0.757615
16384,1.204572,16384,0.744629
32768,0.907621,32768,0.431665
65536,1.289309,65536,1.437607
