16,31,16,19
32,74,32,37
64,183,64,229
128,107,128,180
256,616,256,242
512,1350,512,1197
1024,2168,1024,1350
2048,5088,2048,4554
4096,8690,4096,9895
8192,5732,8192,24477
16384,34863,16384,24090
32768,58990,32768,100486
65536,220207,65536,162744
