16,0.828125,16,0.937500
32,0.381250,32,1.500000
64,0.643229,64,0.763021
128,0.731027,128,0.612723
256,0.481445,256,0.428711
512,0.436849,512,0.244792
1024,0.483984,1024,0.389551
2048,0.359153,2048,0.331277
4096,0.438924,4096,0.500997
8192,0.196806,8192,0.360661
16384,0.331430,16384,0.263227
32768,0.446568,32768,0.130275
65536,0.823185,65536,0.232394
